revId,appId,text,revDate,revRating,revOwner
49389,21," no l nenhuma foto, sempre diz que a imagem no existe","May 3, 2019",1,"Marlon Santos"
49390,21," awesome app! Best editor so far ","May 3, 2019",5,enca
49391,21," Don't love the aggressive ads but thw capabilities of the app are good. Does more than most editing aps.","May 3, 2019",5,"A #"
49392,21," love it","May 3, 2019",5,"Tamara Suchit"
49393,21," Osm I like this app","May 3, 2019",5,"Shabaz Hiii Pathan"
49394,21," this is very beautiful app amazing","May 3, 2019",5,"Lina m."
49395,21," easy to use make pictures look great..love it.","May 3, 2019",5,"Vasti Marquez"
49396,21," cool","May 3, 2019",5,"d dix"
49397,21," best editing application","May 3, 2019",5,"sheiksatham hussain"
49398,21," so i made lots of photos this is a legends app i loved it and also i cant buy a lot of things but the free things are worth a 10,000 likes on instagram so if you have a lot of time and talent into photo editing then download this app and show the world your skills my favourite part was the blend in ...Full Reviewso i made lots of photos this is a legends app i loved it and also i cant buy a lot of things but the free things are worth a 10,000 likes on instagram so if you have a lot of time and talent into photo editing then download this app and show the world your skills my favourite part was the blend in part it can blend easily and if you do a mistake i cover it up with blurs and glitchs its the best app yet","May 3, 2019",5,"Amna Aafaag"
49399,21," Love this app","May 3, 2019",5,"PointBlank Gaming"
49400,21," Bhht FARIG HA YA APP","May 3, 2019",1,"Beenish imdad"
49401,21," good app","May 3, 2019",5,"Hello my Game"
49402,21," it was great","May 3, 2019",5,"Davod Amiri"
49403,21," good","May 3, 2019",5,"Ali Aqp"
49404,21," it was sooo good for editing and easy and we can get various type of editing filters","May 3, 2019",5,"yash raj"
49405,21," great app","May 3, 2019",5,"Nicholas Weese"
49406,21," nice aap","May 3, 2019",1,"abhi Choudhary"
49407,21," best app ","May 3, 2019",5,"nwabisa natalie"
49408,21," best app for simple editing","May 3, 2019",5,"Kiran Kumpala"
49409,21," great app","May 3, 2019",5,"Wallace Broussard"
49410,21," best app in its category","May 3, 2019",5,"D pranav"
49411,21," best app for photos editing","May 3, 2019",5,"Rajesh Chaurasia"
49412,21," ","May 3, 2019",5,"Zeinab Habibpour"
49413,21," Simply amazing and so easy to use. Plus it has features u can use to specifically tailor your photos for FB or IG such as he crop tool to name one.","May 3, 2019",5,"Fritz Givero"
49414,21," good","May 3, 2019",5,"Rohit Roy"
49415,21," Simply loved it","May 3, 2019",5,"Shaik iqbal basha"
49416,21," its very good app. very easy to use.more features available","May 3, 2019",5,"Praveen Malayali"
49417,21," wonderful app","May 3, 2019",5,"o m"
49418,21," this app has a great variety of choices and the outcomes are always great","May 3, 2019",5,"Alyna Rayann"
49419,21," Awesome","May 3, 2019",5,"Saqib Baig"
49420,21," This app helps a lot.","May 3, 2019",5,"NEERAJ GAMER"
49421,21," good","May 3, 2019",5,"Gopi Nathan"
49422,21," good app","May 3, 2019",5,"krushna k"
49423,21," good","May 3, 2019",4,"tshepo doni"
49424,21," This app is awesome ","May 3, 2019",4,"Maryrose Bensi"
49425,21," ","May 3, 2019",5,"Manjunath B T"
49426,21," super","May 3, 2019",5,"Bhuvana Arumugam"
49427,21," wonderful","May 3, 2019",5,"Aashish Rawal"
49428,21," good","May 3, 2019",5,"kidus alenga"
49429,21," I m happy","May 2, 2019",5,"Vikas Sharma"
49430,21," God working","May 2, 2019",5,"Vadde Naveen"
49431,21," Nice","May 2, 2019",5,"Ravi 6 Vanshkar"
49432,21," It's good but it doesn't let you use the stickers unless you pay","May 2, 2019",4,"Emily Cops"
49433,21," super","May 2, 2019",5,"Bharath Agiri"
49434,21," the best free photo editor","May 2, 2019",5,"SiFy Krupp"
49435,21," osm apps","May 2, 2019",5,"Radhika sinha"
49436,21," very nice app","May 2, 2019",4,"Prince Meena"
49437,21," good","May 2, 2019",5,"Kate Bee"
49438,21," its truely cool,i love it!","May 2, 2019",5,"Samiha Aisha"
49439,21," loved but we have to buy that's a bit itchy  about app ","May 2, 2019",4,"Prajwal Poojary Pajju"
49440,21," super app","May 2, 2019",5,"Latha Pradeep"
49441,21," so far so good!!","May 2, 2019",5,"Melody Carranza"
49442,21," very nice app","May 2, 2019",5,"Glenn Celestre"
49443,21," like it","May 2, 2019",5,"Khoem Pisey"
49444,21," just what i was looking for","May 2, 2019",5,"Angela Rippon"
49445,21," tertible","May 2, 2019",1,"Happy Ness"
49446,21," great","May 2, 2019",5,"sirigiri prasad"
49447,21," sweet and nice love it","May 2, 2019",5,"Cyralene Greenidge"
49448,21," best app","May 2, 2019",3,"waseem ahmad"
49449,21," good","May 2, 2019",5,"akhil mehta"
49450,21," awesome editing options. user friendly.","May 2, 2019",5,"Pharrah Jacobs"
49451,21," the product is the best absolutely wonderfull","May 2, 2019",5,"John Schmucker"
49452,21," Easy to use","May 2, 2019",5,"Karolina Sorokina"
49453,21," super app","May 2, 2019",5,"Majid Shanu"
49454,21," terrible","May 2, 2019",1,"Dan Gabriel Slonaru"
49455,21," its a good app love to use ut","May 2, 2019",4,"Saqib Maroof"
49456,21," Definitely worth 5 stars ","May 2, 2019",5,"Paul Burgess"
49457,21," very bad","May 2, 2019",1,"rafeh sultan"
49458,21," its a cool wonderful app Thank you","May 2, 2019",5,"Darino Esther"
49459,21," Super loved it! The filters, the stickers, the backgrounds, and all, are so cute and adorable. This app is so user-friendly and easy to use. It's the only photo editing app that I chose to install on my phone.","May 2, 2019",5,"Angelie Grace Caluag"
49460,21," superb app","May 2, 2019",5,"Pratham chinnu"
49461,21," good","May 2, 2019",5,"Saragadam Ganesh1234"
49462,21," amazingly beautiful editor pro","May 2, 2019",5,"Mohammed Sameer"
49463,21," love these app","May 2, 2019",5,"Bollywood jello"
49464,21," awesome","May 2, 2019",5,"JOHN PETTIGREW"
49465,21," ","May 2, 2019",5,"RAGHAV Agrawal"
49466,21," nice","May 2, 2019",1,"das debasish"
49467,21," nice","May 2, 2019",5,"Miracle me"
49468,21," hey man","May 2, 2019",5,"Batur Kopeng"
49469,21," zm","May 2, 2019",5,"Rani Mani"
49470,21," ","May 2, 2019",5,"Eslam Salem"
49471,21," good","May 2, 2019",5,"Aiyanna Janelle"
49472,21," I love it...","May 2, 2019",5,"E axe"
49473,21," wow","May 2, 2019",5,"Rommel Millena"
49474,21," nice","May 2, 2019",5,"Chandrama Dubey"
49475,21," nice","May 2, 2019",5,"W w E FANS"
49476,21," tanks","May 2, 2019",5,"Ali Frahbod"
49477,21," great app!","May 2, 2019",5,"joseph calacat"
49478,21," love","May 2, 2019",5,"ChelZeA Jett"
49479,21," Very nice job","May 2, 2019",5,"Gooler Guidance"
49480,21," great app love editing my pics on here","May 2, 2019",5,"Dana Scherer"
49481,21," what a app,, it has got everthing.. super simple,super effective","May 2, 2019",5,"Vishal Sharma"
49482,21," i use this every time to post!very very best","May 2, 2019",5,"ZL DarkHoles"
49483,21," Simple apps so easy to use","May 2, 2019",5,"Komakech Richard"
49484,21," very very nice app","May 2, 2019",5,"masood koosha"
49485,21," The best app i see in my life and the best editor of photo..!","May 2, 2019",5,"Alisina Adel"
49486,21," love it","May 2, 2019",5,"Mohammad Ismael Sultani"
49487,21," User friendly...","May 2, 2019",5,"Shimorinhyvfg Curry"
49488,21," fantastic! Amazing.! Extreme.!","May 2, 2019",5,"Pramod Rudrake"
49489,21," easy and colourful editor","May 2, 2019",5,"Ramagiri Satish Satish"
49490,21," very good","May 2, 2019",5,"Nuari Nirwana"
49491,21," I make my Photos Very Beautiful and Nice,Thanks for this app,Now i can post beautiful pic. in Instagram","May 2, 2019",5,"LovelyNeil AsLien"
49492,21," Loved it","May 2, 2019",5,"Noone knows"
49493,21," Its easy to use..","May 2, 2019",5,"Roy Galvez"
49494,21," Its really good","May 2, 2019",5,"Yo Lin"
49495,21," this app is amaaaaazing and funny ","May 1, 2019",5,"Alana Monks"
49496,21," ","May 1, 2019",3,"Maryam Izak"
49497,21," nice","May 1, 2019",5,"vijay krishna"
49498,21," very good","May 1, 2019",5,"Amitava Sadhu"
49499,21," it's a very good app","May 1, 2019",5,"Tanuj Chaudhary"
49500,21," Love it. For free you can play with it and do cool edits. Just need to be patient to work on pictures. I like it.","May 1, 2019",5,"Evelin Guevara"
49501,21," isn't letting me download it says pending!","May 1, 2019",1,"Victor Salome"
49502,21," buena app me gusta","May 1, 2019",5,"jose barahona"
49503,21," This app enables me to create and edit a lot of pics without any effort. It's just amazing guys .Everyone should use this app. ","May 1, 2019",5,"Soma Goswami"
49504,21," good","May 1, 2019",5,"preeti hsttimare"
49505,21," love it","May 1, 2019",5,"YOGA Nanda"
49506,21," good","May 1, 2019",5,"Alij Parajuli"
49507,21," nice app!","May 1, 2019",1,"Christza Kate Pacaldo"
49508,21," love it","May 1, 2019",5,"Jhen France"
49509,21," easy to use!","May 1, 2019",5,"Christine Ann"
49510,21," very easy to use","May 1, 2019",5,"Renzrei Buenviaje"
49511,21," good","May 1, 2019",5,"Lara Queen"
49512,21," Thanks for your app","May 1, 2019",5,"HeinSoe Family"
49513,21," Works fantastic","May 1, 2019",5,TheFfilesmusicpage
49514,21," woooow","May 1, 2019",5,"Erdogan Belegu"
49515,21," itbis the best","May 1, 2019",5,"Jake Ellul"
49516,21," good app","May 1, 2019",5,"Tina Mhishi"
49517,21," very good","May 1, 2019",5,"Don Laur"
49518,21," GREAT","May 1, 2019",5,"Kgitsane Musi"
49519,21," It works well. I'm satisfied. Actually I deleted my phone's photo editor accidentally, but compensated now :3 Thanks for all.","May 1, 2019",5,"Q Klavye F Klavye"
49520,21," I very much enjoy using Photo Editor. Although it took a little getting used to, once I mastered it, I use it all the time. It's especially great for Instagram. I haven't tried the Pro version yet but I am sure I will in the future. Thanks for offering such a useful free product. And did I mention i...Full ReviewI very much enjoy using Photo Editor. Although it took a little getting used to, once I mastered it, I use it all the time. It's especially great for Instagram. I haven't tried the Pro version yet but I am sure I will in the future. Thanks for offering such a useful free product. And did I mention it's a lot of FUN too? Because it is. Peace!","May 1, 2019",5,EveofIsis
49521,21," Awesome app.","May 1, 2019",5,"Christopher Curtis"
49522,21," very nice app,meets my expectations","May 1, 2019",5,"Tahir Hasnat"
49523,21," this app is cool","May 1, 2019",5,"Mir Faisal Ali Abidi"
49524,21," ok","May 1, 2019",5,"Hidayath Ulla"
49525,21," Nice and greats","May 1, 2019",5,"Thomas Lam"
49526,21," love it","May 1, 2019",5,"Roxana Majewska"
49527,21," nice ","May 1, 2019",5,"Inaaya Kitchen"
49528,21," Easy and awesome!!","May 1, 2019",5,"Wimarshi Seneviratne"
49529,21," great app!","May 1, 2019",5,"Anthony Okwedy"
49530,21," it doesn't even work!!!","May 1, 2019",1,"Hafizah F. Waskan"
49531,21," nice","May 1, 2019",5,"Emon Khalifa"
49532,21," Fab app","May 1, 2019",5,"Tahir Bhat"
49533,21," so beautiful i love it","May 1, 2019",5,"Ram Sababu"
49534,21," good","May 1, 2019",5,"Siva Ranjani"
49535,21," This app really nice although it's a simple app. I love it cuz it was easy to use it.","May 1, 2019",5,"Izzaty Salleh"
49536,21," super","May 1, 2019",5,"Ajith Balaiya"
49537,21," iloved","May 1, 2019",5,"Mhammad Makhtomnezhad"
49538,21," Great app","May 1, 2019",5,"Ernest Nkonyane"
49539,21," nice","May 1, 2019",5,"Arun Padma"
49540,21," Very good app","May 1, 2019",5,"Syafarazxx0 blabalbal"
49541,21," best App ever","May 1, 2019",5,"Andrew Chifunda"
49542,21," It's nice","May 1, 2019",1,"Nalini Marak"
49543,21," i like it","May 1, 2019",5,"Phyo Than Htike"
49544,21," love it ","May 1, 2019",5,"Sadiq jamaluddin"
49545,21," ","May 1, 2019",5,"Reza Divoone"
49546,21," Best.","May 1, 2019",5,"rameshwar nayak rameshwar nayak"
49547,21," Really good app","May 1, 2019",5,"hamza 23"
49548,21," v.good","May 1, 2019",5,"fady ageeb"
49549,21," picturelized perfect","May 1, 2019",5,"Owen Muringani"
49550,21," it's the best photo editor app I've ever seen","May 1, 2019",5,"Tala Hatoum"
49551,21," Simply amazing. Various photo editing options to choose upon!","May 1, 2019",5,"Jaded Wolf"
49552,21," jgbhm hun hh","May 1, 2019",5,"Darshan Singh"
49553,21," Many users have already said about the expensive purchases in this app.... Apart from that, its very good... But really it would be great to not have so many purchases..","May 1, 2019",4,"Nissa Naikwadi"
49554,21," good","May 1, 2019",4,"VinMal Roepa"
49555,21," It was great","May 1, 2019",5,"Xo Nu"
49556,21," I","May 1, 2019",3,"Siti Amira"
49557,21," My experience in this app is really good in fact I use this app everyday.","May 1, 2019",5,"Partha Sarathi Samantara"
49558,21," good","May 1, 2019",5,"Virendra Thakur"
49559,21," this app is sooooo good","May 1, 2019",5,"Pappu Roy"
49560,21," very friendly app","May 1, 2019",5,"Nirmala Sinnapayan"
49561,21," I love it! I can edit my picture now ive been searching a app like this! thank u !","May 1, 2019",5,"RenzelgammerYt Dasmarinas"
49562,21," worst app","April 30, 2019",1,"nass mohammad beish"
49563,21," I loved this apps","April 30, 2019",5,"virupaksha urlakatti"
49564,21," niceee","April 30, 2019",5,"Sidharth Pattnaik"
49565,21," Super","April 30, 2019",5,"Roshan N"
49566,21," cool app :)","April 30, 2019",5,"Sunil Kumar"
49567,21," omg this app is amazing do easy to use and make photos look astounding","April 30, 2019",5,"A Google user"
49568,21," love it.. ","April 30, 2019",5,"elves marsh"
49569,21," Is superb app to edit pics i luv this app so much","April 30, 2019",5,"Jatt Bros"
49570,21," most of the effect we should buy ...no free effect....and many ad omg","April 30, 2019",1,"Vakkil murugan DAIRIYING"
49571,21," Very nice","April 30, 2019",5,"Umesh Mishra"
49572,21," Good","April 30, 2019",5,"Ajay maurya"
49573,21," good","April 30, 2019",5,"Harvi Dj"
49574,21," Best","April 30, 2019",5,"Panchal ji"
49575,21," nice","April 30, 2019",4,"Rakesh Prasanna"
49576,21," Good","April 30, 2019",5,"Mohammad Reyas"
49577,21," Sanket thanks","April 30, 2019",5,"Sanket Waghmare"
49578,21," love it","April 30, 2019",5,"Andre Wynter"
49579,21," Good functions","April 30, 2019",5,"SUMIT BORE"
49580,21," it is not good","April 30, 2019",1,"Ashley Nava"
49581,21," good","April 30, 2019",1,"gohil gopal"
49582,21," Best experience best editing features ....","April 30, 2019",5,"Kavita Naidu"
49583,21," I love this app now I can finnaly edit some pictures of taekook ARMY FOREVER","April 30, 2019",5,"taetaekook army"
49584,21," nice","April 30, 2019",5,"srijan raj"
49585,21," excellence","April 30, 2019",5,"Nguyen Hong Van"
49586,21," wonderful","April 30, 2019",5,"Hari Sakura"
49587,21," best edited app","April 30, 2019",5,"Devarajalu Deva"
49588,21," it's really good you won't regret it","April 30, 2019",5,"Alex Genahsyde"
49589,21," yeah","April 30, 2019",5,"Gaby Preci"
49590,21," it will cost you a lot. Don't download it.","April 30, 2019",1,"Blairman Magallanes"
49591,21," its amazing","April 30, 2019",5,"velasquez fam squad"
49592,21," Its amazing i can edit amazing pics for my friends!","April 30, 2019",5,"Laney Byrd"
49593,21," really hard to crop pictures with this app","April 30, 2019",1,"Acosta studio"
49594,21," lengkap dan ringan","April 30, 2019",5,"agus sucipto"
49595,21," exelent start","April 30, 2019",5,"Danish Malik"
49596,21," love it","April 30, 2019",5,"venessa galaviz"
49597,21," it has everything you need","April 30, 2019",5,"alaiyjah hutti"
49598,21," better ha","April 30, 2019",4,"Prem Jaat"
49599,21," great app!","April 30, 2019",4,"Bethany Anderson"
49600,21," really good","April 30, 2019",5,"Shanu Miah"
49601,21," omg i love it","April 30, 2019",5,"sandra konopka"
49602,21," Good","April 30, 2019",5,"Azin Rezaei"
49603,21," cool","April 30, 2019",5,"ghazal gholami"
49604,21," great app","April 30, 2019",5,"David Gard"
49605,21," live it","April 30, 2019",5,"Roberto Ingrid"
49606,21," perfect app for editing","April 30, 2019",5,"Mahima prasad Mahima prasad"
49607,21," great easy to use","April 30, 2019",5,"Tiffany Van Dolah"
49608,21," very easy to use with great filters","April 30, 2019",5,"Sonjia Munoz"
49609,21," osm app","April 30, 2019",5,"ishu Kumar Martial Artist"
49610,21," ","April 30, 2019",5,"Jan Hammett"
49611,21," good","April 30, 2019",5,"supun Chathurankha"
49612,21," very nice","April 30, 2019",5,"Boni Mabala"
49613,21," good app","April 30, 2019",5,"DHARMPAL KUMAR"
49614,21," Very good editor of any other editor maximum may like this","April 30, 2019",3,"Subhradip Majumder"
49615,21," this is the best photo editing app I've ever used, it's perfect and for me personally there was nothing wrong with this app. I would defantly recommend this :)","April 30, 2019",5,"Darklords 6969"
49616,21," easy and fresh!","April 30, 2019",5,"alfonso pule"
49617,21," fantastic photo editing app. can do so much.","April 30, 2019",5,B.Entertained
49618,21," it's good to use","April 30, 2019",5,"Saloni Mishra"
49619,21," awesome","April 30, 2019",5,"Miracle Vinish"
49620,21," bad","April 30, 2019",1,"Mithilesh Chauhan"
49621,21," Love the gradient backgrounds. So easy to use!","April 30, 2019",5,"Kelsey Bagwell"
49622,21," This app is something i have been looking for well all i can say this is the best app ever it has everything","April 30, 2019",5,"Lindokuhle Nwandjo"
